antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Concealer'}),"frozenset({'Foundation', 'Lip liner'})",0.357,0.119,0.069,0.193277311,1.624179083,0.026517,1.092072917
"frozenset({'Mascara', 'Bronzer'})","frozenset({'Eye shadow', 'Lip Gloss'})",0.119,0.357,0.069,0.579831933,1.624179083,0.026517,1.53034
frozenset({'Eyeliner'}),"frozenset({'Concealer', 'Foundation'})",0.321,0.175,0.091,0.283489097,1.619937695,0.034825,1.151413043
"frozenset({'Eye shadow', 'Concealer', 'Bronzer'})",frozenset({'Nail Polish'}),0.175,0.321,0.091,0.52,1.619937695,0.034825,1.414583333
frozenset({'Mascara'}),"frozenset({'Concealer', 'Blush', 'Eyeliner'})",0.211,0.158,0.054,0.255924171,1.619773232,0.020662,1.131605096
"frozenset({'Mascara', 'Concealer', 'Nail Polish'})",frozenset({'Eyeliner'}),0.158,0.211,0.054,0.341772152,1.619773232,0.020662,1.198673077
frozenset({'Nail Polish'}),"frozenset({'Foundation', 'Bronzer'})",0.363,0.092,0.054,0.148760331,1.616960115,0.020604,1.066679612
"frozenset({'Mascara', 'Eyeliner'})",frozenset({'Nail Polish'}),0.363,0.092,0.054,0.148760331,1.616960115,0.020604,1.066679612
"frozenset({'Eye shadow', 'Mascara'})","frozenset({'Concealer', 'Blush', 'Foundation'})",0.092,0.363,0.054,0.586956522,1.616960115,0.020604,1.542210526
frozenset({'Mascara'}),"frozenset({'Eye shadow', 'Concealer', 'Blush', 'Foundation'})",0.092,0.363,0.054,0.586956522,1.616960115,0.020604,1.542210526
"frozenset({'Brushes', 'Nail Polish', 'Bronzer'})",frozenset({'Blush'}),0.279,0.184,0.083,0.297491039,1.616799127,0.031664,1.16155102
"frozenset({'Mascara', 'Lip Gloss'})","frozenset({'Blush', 'Foundation'})",0.184,0.279,0.083,0.451086957,1.616799127,0.031664,1.31350495
"frozenset({'Mascara', 'Blush', 'Concealer'})",frozenset({'Lip liner'}),0.231,0.158,0.059,0.255411255,1.616526933,0.022502,1.130825581
"frozenset({'Mascara', 'Nail Polish'})","frozenset({'Concealer', 'Eyeliner'})",0.158,0.231,0.059,0.373417722,1.616526933,0.022502,1.227292929
"frozenset({'Concealer', 'Foundation'})",frozenset({'Blush'}),0.442,0.182,0.13,0.294117647,1.616031028,0.049556,1.158833333
frozenset({'Foundation'}),"frozenset({'Eye shadow', 'Blush', 'Lip Gloss'})",0.182,0.442,0.13,0.714285714,1.616031028,0.049556,1.953
"frozenset({'Concealer', 'Eyeliner', 'Bronzer'})",frozenset({'Blush'}),0.231,0.134,0.05,0.216450216,1.615300123,0.019046,1.105226519
"frozenset({'Concealer', 'Lip liner', 'Eyeliner'})",frozenset({'Mascara'}),0.134,0.231,0.05,0.373134328,1.615300123,0.019046,1.226738095
"frozenset({'Mascara', 'Nail Polish'})",frozenset({'Eye shadow'}),0.363,0.087,0.051,0.140495868,1.614895032,0.019419,1.062240385
frozenset({'Eye shadow'}),"frozenset({'Brushes', 'Concealer'})",0.363,0.087,0.051,0.140495868,1.614895032,0.019419,1.062240385
"frozenset({'Eye shadow', 'Mascara', 'Eyeliner'})","frozenset({'Concealer', 'Blush'})",0.087,0.363,0.051,0.586206897,1.614895032,0.019419,1.539416667
"frozenset({'Concealer', 'Blush'})","frozenset({'Eye shadow', 'Mascara', 'Eyeliner'})",0.087,0.363,0.051,0.586206897,1.614895032,0.019419,1.539416667
frozenset({'Eyeliner'}),"frozenset({'Eye shadow', 'Lip liner'})",0.28,0.146,0.066,0.235714286,1.614481409,0.02512,1.117383178
"frozenset({'Eye shadow', 'Bronzer'})","frozenset({'Concealer', 'Lip liner'})",0.146,0.28,0.066,0.452054795,1.614481409,0.02512,1.314
frozenset({'Bronzer'}),"frozenset({'Concealer', 'Blush', 'Eyeliner'})",0.231,0.169,0.063,0.272727273,1.613770845,0.023961,1.142625
"frozenset({'Concealer', 'Eyeliner'})","frozenset({'Nail Polish', 'Lip liner'})",0.169,0.231,0.063,0.372781065,1.613770845,0.023961,1.22604717
frozenset({'Concealer'}),"frozenset({'Eye shadow', 'Mascara', 'Blush'})",0.218,0.182,0.064,0.293577982,1.613065833,0.024324,1.157948052
"frozenset({'Eye shadow', 'Eyeliner', 'Lip Gloss'})",frozenset({'Blush'}),0.182,0.218,0.064,0.351648352,1.613065833,0.024324,1.206135593
frozenset({'Blush'}),"frozenset({'Lip liner', 'Bronzer'})",0.442,0.101,0.072,0.162895928,1.612830966,0.027358,1.073940541
"frozenset({'Eyeliner', 'Lip Gloss'})","frozenset({'Eye shadow', 'Foundation'})",0.101,0.442,0.072,0.712871287,1.612830966,0.027358,1.94337931
frozenset({'Concealer'}),"frozenset({'Mascara', 'Lip liner'})",0.357,0.099,0.057,0.159663866,1.612766319,0.021657,1.07219
frozenset({'Nail Polish'}),"frozenset({'Eye shadow', 'Concealer', 'Blush', 'Mascara'})",0.099,0.357,0.057,0.575757576,1.612766319,0.021657,1.515642857
frozenset({'Nail Polish'}),"frozenset({'Blush', 'Eyeliner'})",0.442,0.184,0.131,0.29638009,1.610761361,0.049672,1.159717042
"frozenset({'Mascara', 'Foundation'})","frozenset({'Blush', 'Lip Gloss'})",0.184,0.442,0.131,0.711956522,1.610761361,0.049672,1.937207547
"frozenset({'Brushes', 'Concealer'})","frozenset({'Mascara', 'Nail Polish'})",0.181,0.175,0.051,0.281767956,1.610102605,0.019325,1.148653846
"frozenset({'Concealer', 'Nail Polish', 'Bronzer'})",frozenset({'Eye shadow'}),0.175,0.181,0.051,0.291428571,1.610102605,0.019325,1.155846774
"frozenset({'Concealer', 'Blush'})",frozenset({'Bronzer'}),0.442,0.097,0.069,0.156108597,1.609366982,0.026126,1.070042895
"frozenset({'Eye shadow', 'Bronzer'})",frozenset({'Blush'}),0.442,0.097,0.069,0.156108597,1.609366982,0.026126,1.070042895
"frozenset({'Mascara', 'Blush', 'Bronzer'})","frozenset({'Eye shadow', 'Concealer'})",0.097,0.442,0.069,0.711340206,1.609366982,0.026126,1.933071429
"frozenset({'Mascara', 'Bronzer'})","frozenset({'Eye shadow', 'Concealer', 'Blush'})",0.097,0.442,0.069,0.711340206,1.609366982,0.026126,1.933071429
"frozenset({'Eye shadow', 'Blush'})",frozenset({'Nail Polish'}),0.457,0.068,0.05,0.10940919,1.608958682,0.018924,1.046496314
frozenset({'Eyeliner'}),"frozenset({'Eye shadow', 'Concealer', 'Mascara', 'Lip liner'})",0.068,0.457,0.05,0.735294118,1.608958682,0.018924,2.051333333
"frozenset({'Eye shadow', 'Blush', 'Lip liner'})",frozenset({'Mascara'}),0.201,0.167,0.054,0.268656716,1.608722853,0.020433,1.139
frozenset({'Nail Polish'}),"frozenset({'Concealer', 'Lip liner', 'Eyeliner'})",0.167,0.201,0.054,0.323353293,1.608722853,0.020433,1.180823009
"frozenset({'Eye shadow', 'Nail Polish'})",frozenset({'Bronzer'}),0.363,0.149,0.087,0.239669421,1.608519607,0.032913,1.11925
frozenset({'Concealer'}),"frozenset({'Foundation', 'Nail Polish', 'Eyeliner'})",0.149,0.363,0.087,0.583892617,1.608519607,0.032913,1.530854839
frozenset({'Eye shadow'}),"frozenset({'Mascara', 'Blush', 'Lip Gloss'})",0.192,0.175,0.054,0.28125,1.607142857,0.0204,1.147826087
frozenset({'Concealer'}),"frozenset({'Nail Polish', 'Lip liner', 'Bronzer'})",0.175,0.192,0.054,0.308571429,1.607142857,0.0204,1.168595041
"frozenset({'Concealer', 'Lipstick'})",frozenset({'Eyeliner'}),0.321,0.128,0.066,0.205607477,1.606308411,0.024912,1.097694118
"frozenset({'Mascara', 'Eyeliner', 'Lip Gloss'})",frozenset({'Concealer'}),0.128,0.321,0.066,0.515625,1.606308411,0.024912,1.401806452
"frozenset({'Blush', 'Eyeliner'})",frozenset({'Lip liner'}),0.442,0.093,0.066,0.149321267,1.605605021,0.024894,1.066207447
"frozenset({'Eye shadow', 'Concealer', 'Blush'})","frozenset({'Mascara', 'Foundation'})",0.093,0.442,0.066,0.709677419,1.605605021,0.024894,1.922
"frozenset({'Mascara', 'Blush', 'Lip liner'})",frozenset({'Concealer'}),0.231,0.151,0.056,0.242424242,1.605458559,0.021119,1.12068
"frozenset({'Nail Polish', 'Eyeliner'})","frozenset({'Eye shadow', 'Concealer'})",0.151,0.231,0.056,0.370860927,1.605458559,0.021119,1.222305263
"frozenset({'Concealer', 'Blush', 'Eyeliner'})",frozenset({'Bronzer'}),0.231,0.178,0.066,0.285714286,1.605136437,0.024882,1.1508
frozenset({'Eyeliner'}),"frozenset({'Brushes', 'Nail Polish', 'Bronzer'})",0.178,0.231,0.066,0.370786517,1.605136437,0.024882,1.222160714
"frozenset({'Brushes', 'Mascara', 'Nail Polish'})",frozenset({'Eye shadow'}),0.178,0.175,0.05,0.280898876,1.605136437,0.01885,1.147265625
"frozenset({'Concealer', 'Nail Polish', 'Bronzer'})",frozenset({'Mascara'}),0.175,0.178,0.05,0.285714286,1.605136437,0.01885,1.1508
"frozenset({'Brushes', 'Bronzer'})",frozenset({'Eye shadow'}),0.357,0.124,0.071,0.198879552,1.603867353,0.026732,1.093468531
"frozenset({'Concealer', 'Foundation'})","frozenset({'Eye shadow', 'Eyeliner'})",0.124,0.357,0.071,0.572580645,1.603867353,0.026732,1.504377358
"frozenset({'Eye shadow', 'Foundation'})",frozenset({'Bronzer'}),0.297,0.124,0.059,0.198653199,1.602041925,0.022172,1.093159664
frozenset({'Eyeliner'}),"frozenset({'Concealer', 'Foundation', 'Lipstick'})",0.124,0.297,0.059,0.475806452,1.602041925,0.022172,1.341107692
"frozenset({'Eye shadow', 'Mascara', 'Blush'})","frozenset({'Concealer', 'Eyeliner'})",0.089,0.442,0.063,0.707865169,1.601504906,0.023662,1.910076923
frozenset({'Mascara'}),"frozenset({'Eye shadow', 'Blush'})",0.442,0.089,0.063,0.142533937,1.601504906,0.023662,1.062432718
"frozenset({'Blush', 'Nail Polish'})",frozenset({'Eyeliner'}),0.442,0.123,0.087,0.196832579,1.600264871,0.032634,1.091926761
"frozenset({'Lipstick', 'Eyeliner', 'Lip Gloss'})",frozenset({'Concealer'}),0.123,0.442,0.087,0.707317073,1.600264871,0.032634,1.9065
"frozenset({'Lip Gloss', 'Bronzer'})",frozenset({'Eye shadow'}),0.28,0.279,0.125,0.446428571,1.600102407,0.04688,1.302451613
"frozenset({'Brushes', 'Nail Polish'})","frozenset({'Concealer', 'Blush'})",0.279,0.28,0.125,0.448028674,1.600102407,0.04688,1.304415584
"frozenset({'Nail Polish', 'Bronzer'})",frozenset({'Eye shadow'}),0.363,0.093,0.054,0.148760331,1.599573447,0.020241,1.065504854
"frozenset({'Eye shadow', 'Mascara'})","frozenset({'Concealer', 'Blush', 'Lip liner'})",0.093,0.363,0.054,0.580645161,1.599573447,0.020241,1.519
"frozenset({'Nail Polish', 'Lip liner'})",frozenset({'Brushes'}),0.381,0.087,0.053,0.139107612,1.598938064,0.019853,1.060527439
"frozenset({'Eye shadow', 'Mascara'})","frozenset({'Concealer', 'Blush', 'Eyeliner'})",0.087,0.381,0.053,0.609195402,1.598938064,0.019853,1.583911765
frozenset({'Lip liner'}),"frozenset({'Eye shadow', 'Eyeliner'})",0.28,0.141,0.063,0.225,1.595744681,0.02352,1.108387097
"frozenset({'Foundation', 'Mascara', 'Concealer'})",frozenset({'Bronzer'}),0.141,0.28,0.063,0.446808511,1.595744681,0.02352,1.301538462
"frozenset({'Blush', 'Nail Polish', 'Bronzer'})",frozenset({'Brushes'}),0.279,0.182,0.081,0.290322581,1.595179015,0.030222,1.152636364
"frozenset({'Eye shadow', 'Foundation'})","frozenset({'Blush', 'Lip Gloss'})",0.182,0.279,0.081,0.445054945,1.595179015,0.030222,1.299227723
frozenset({'Lip Gloss'}),"frozenset({'Concealer', 'Foundation'})",0.321,0.125,0.064,0.199376947,1.595015576,0.023875,1.092898833
"frozenset({'Eye shadow', 'Concealer', 'Foundation'})",frozenset({'Eyeliner'}),0.125,0.321,0.064,0.512,1.595015576,0.023875,1.391393443
frozenset({'Lip liner'}),"frozenset({'Brushes', 'Nail Polish'})",0.381,0.107,0.065,0.170603675,1.594426865,0.024233,1.076686709
"frozenset({'Mascara', 'Lipstick', 'Lip Gloss'})",frozenset({'Eye shadow'}),0.107,0.381,0.065,0.607476636,1.594426865,0.024233,1.57697619
frozenset({'Blush'}),"frozenset({'Lip Gloss', 'Concealer', 'Bronzer'})",0.231,0.182,0.067,0.29004329,1.593644451,0.024958,1.152182927
frozenset({'Blush'}),"frozenset({'Eye shadow', 'Foundation', 'Eyeliner'})",0.182,0.231,0.067,0.368131868,1.593644451,0.024958,1.217026087
"frozenset({'Lip liner', 'Bronzer'})",frozenset({'Blush'}),0.442,0.169,0.119,0.269230769,1.593081475,0.044302,1.137157895
"frozenset({'Nail Polish', 'Lip liner', 'Eyeliner'})",frozenset({'Concealer'}),0.169,0.442,0.119,0.704142012,1.593081475,0.044302,1.88604
frozenset({'Brushes'}),"frozenset({'Eyeliner', 'Bronzer'})",0.357,0.125,0.071,0.198879552,1.591036415,0.026375,1.09222028
frozenset({'Mascara'}),"frozenset({'Concealer', 'Eyeliner', 'Lip Gloss'})",0.125,0.357,0.071,0.568,1.591036415,0.026375,1.488425926
"frozenset({'Concealer', 'Blush', 'Nail Polish'})",frozenset({'Brushes'}),0.28,0.119,0.053,0.189285714,1.590636255,0.01968,1.086696035
"frozenset({'Lip Gloss', 'Bronzer'})","frozenset({'Eye shadow', 'Mascara'})",0.119,0.28,0.053,0.445378151,1.590636255,0.01968,1.298181818
"frozenset({'Foundation', 'Bronzer'})",frozenset({'Mascara'}),0.297,0.125,0.059,0.198653199,1.589225589,0.021875,1.091911765
frozenset({'Lip Gloss'}),"frozenset({'Eye shadow', 'Concealer', 'Foundation'})",0.125,0.297,0.059,0.472,1.589225589,0.021875,1.331439394
"frozenset({'Concealer', 'Lip liner'})",frozenset({'Blush'}),0.442,0.141,0.099,0.2239819,1.588524117,0.036678,1.106932945
"frozenset({'Concealer', 'Foundation', 'Bronzer'})",frozenset({'Mascara'}),0.141,0.442,0.099,0.70212766,1.588524117,0.036678,1.873285714
frozenset({'Brushes'}),"frozenset({'Eye shadow', 'Mascara'})",0.357,0.097,0.055,0.154061625,1.588264172,0.020371,1.067453642
"frozenset({'Mascara', 'Concealer'})",frozenset({'Lip liner'}),0.357,0.097,0.055,0.154061625,1.588264172,0.020371,1.067453642
"frozenset({'Eye shadow', 'Concealer', 'Mascara'})","frozenset({'Blush', 'Bronzer'})",0.097,0.357,0.055,0.567010309,1.588264172,0.020371,1.48502381
"frozenset({'Concealer', 'Blush'})","frozenset({'Eye shadow', 'Mascara', 'Bronzer'})",0.097,0.357,0.055,0.567010309,1.588264172,0.020371,1.48502381
"frozenset({'Concealer', 'Nail Polish', 'Eyeliner'})",frozenset({'Blush'}),0.279,0.158,0.07,0.250896057,1.58794973,0.025918,1.124009569
frozenset({'Mascara'}),"frozenset({'Eye shadow', 'Concealer', 'Nail Polish'})",0.158,0.279,0.07,0.443037975,1.58794973,0.025918,1.294522727
frozenset({'Concealer'}),"frozenset({'Mascara', 'Blush', 'Foundation'})",0.218,0.182,0.063,0.288990826,1.58786168,0.023324,1.150477419
"frozenset({'Concealer', 'Nail Polish', 'Bronzer'})",frozenset({'Brushes'}),0.182,0.218,0.063,0.346153846,1.58786168,0.023324,1.196
"frozenset({'Foundation', 'Lip liner'})",frozenset({'Concealer'}),0.357,0.09,0.051,0.142857143,1.587301587,0.01887,1.061666667
frozenset({'Eye shadow'}),"frozenset({'Concealer', 'Blush', 'Mascara', 'Lip Gloss'})",0.09,0.357,0.051,0.566666667,1.587301587,0.01887,1.483846154
frozenset({'Eyeliner'}),frozenset({'Lip liner'}),0.457,0.142,0.103,0.225382932,1.587203748,0.038106,1.107644068
"frozenset({'Eye shadow', 'Bronzer'})","frozenset({'Mascara', 'Concealer'})",0.142,0.457,0.103,0.725352113,1.587203748,0.038106,1.977076923
"frozenset({'Blush', 'Foundation'})",frozenset({'Eye shadow'}),0.381,0.134,0.081,0.212598425,1.586555412,0.029946,1.09982
frozenset({'Eye shadow'}),"frozenset({'Concealer', 'Eyeliner', 'Bronzer'})",0.134,0.381,0.081,0.604477612,1.586555412,0.029946,1.565018868
frozenset({'Eye shadow'}),"frozenset({'Lip liner', 'Eyeliner'})",0.28,0.133,0.059,0.210714286,1.584317938,0.02176,1.098461538
"frozenset({'Concealer', 'Eyeliner'})","frozenset({'Eye shadow', 'Lip liner'})",0.133,0.28,0.059,0.443609023,1.584317938,0.02176,1.294054054
frozenset({'Brushes'}),"frozenset({'Concealer', 'Bronzer'})",0.363,0.12,0.069,0.190082645,1.584022039,0.02544,1.086530612
"frozenset({'Mascara', 'Foundation', 'Bronzer'})",frozenset({'Eye shadow'}),0.12,0.363,0.069,0.575,1.584022039,0.02544,1.498823529
frozenset({'Lip liner'}),"frozenset({'Blush', 'Eyeliner'})",0.442,0.09,0.063,0.142533937,1.583710407,0.02322,1.061266491
frozenset({'Mascara'}),"frozenset({'Eye shadow', 'Concealer', 'Blush', 'Lip Gloss'})",0.09,0.442,0.063,0.7,1.583710407,0.02322,1.86
frozenset({'Eye shadow'}),"frozenset({'Nail Polish', 'Bronzer'})",0.363,0.134,0.077,0.212121212,1.58299412,0.028358,1.099153846
"frozenset({'Concealer', 'Eyeliner', 'Bronzer'})",frozenset({'Eye shadow'}),0.134,0.363,0.077,0.574626866,1.58299412,0.028358,1.497508772
"frozenset({'Nail Polish', 'Eyeliner'})",frozenset({'Lip liner'}),0.363,0.141,0.081,0.223140496,1.582556708,0.029817,1.105734043
frozenset({'Mascara'}),"frozenset({'Eye shadow', 'Concealer', 'Bronzer'})",0.141,0.363,0.081,0.574468085,1.582556708,0.029817,1.49695
frozenset({'Eye shadow'}),"frozenset({'Mascara', 'Lipstick'})",0.28,0.131,0.058,0.207142857,1.581243184,0.02132,1.096036036
"frozenset({'Concealer', 'Lip Gloss'})","frozenset({'Lip liner', 'Eyeliner'})",0.131,0.28,0.058,0.442748092,1.581243184,0.02132,1.292054795
"frozenset({'Eye shadow', 'Blush', 'Eyeliner'})",frozenset({'Mascara'}),0.192,0.175,0.053,0.276041667,1.577380952,0.0194,1.139568345
"frozenset({'Eye shadow', 'Nail Polish', 'Bronzer'})",frozenset({'Concealer'}),0.175,0.192,0.053,0.302857143,1.577380952,0.0194,1.159016393
"frozenset({'Mascara', 'Blush', 'Foundation'})",frozenset({'Concealer'}),0.218,0.192,0.066,0.302752294,1.576834862,0.024144,1.158842105
"frozenset({'Eye shadow', 'Blush', 'Lipstick'})",frozenset({'Mascara'}),0.192,0.218,0.066,0.34375,1.576834862,0.024144,1.191619048
frozenset({'Mascara'}),"frozenset({'Lip Gloss', 'Bronzer'})",0.297,0.141,0.066,0.222222222,1.576044129,0.024123,1.104428571
frozenset({'Concealer'}),"frozenset({'Lip Gloss', 'Mascara', 'Bronzer'})",0.141,0.297,0.066,0.468085106,1.576044129,0.024123,1.32164
"frozenset({'Mascara', 'Concealer'})",frozenset({'Bronzer'}),0.357,0.128,0.072,0.201680672,1.575630252,0.026304,1.092294737
"frozenset({'Mascara', 'Foundation', 'Eyeliner'})",frozenset({'Concealer'}),0.128,0.357,0.072,0.5625,1.575630252,0.026304,1.469714286
frozenset({'Blush'}),"frozenset({'Brushes', 'Concealer'})",0.442,0.125,0.087,0.196832579,1.574660633,0.03175,1.08943662
"frozenset({'Concealer', 'Lip Gloss'})","frozenset({'Mascara', 'Eyeliner'})",0.125,0.442,0.087,0.696,1.574660633,0.03175,1.835526316
"frozenset({'Blush', 'Lip Gloss'})","frozenset({'Foundation', 'Eyeliner'})",0.182,0.178,0.051,0.28021978,1.574268428,0.018604,1.142015267
"frozenset({'Brushes', 'Eye shadow'})","frozenset({'Mascara', 'Nail Polish'})",0.178,0.182,0.051,0.286516854,1.574268428,0.018604,1.146488189
"frozenset({'Concealer', 'Nail Polish'})",frozenset({'Blush'}),0.457,0.071,0.051,0.111597374,1.571794003,0.018553,1.045697044
"frozenset({'Concealer', 'Mascara', 'Eyeliner', 'Bronzer'})",frozenset({'Eye shadow'}),0.071,0.457,0.051,0.718309859,1.571794003,0.018553,1.92765
frozenset({'Concealer'}),"frozenset({'Blush', 'Eyeliner', 'Bronzer'})",0.231,0.182,0.066,0.285714286,1.569858713,0.023958,1.1452
"frozenset({'Brushes', 'Nail Polish', 'Bronzer'})",frozenset({'Concealer'}),0.182,0.231,0.066,0.362637363,1.569858713,0.023958,1.206534483
frozenset({'Eye shadow'}),"frozenset({'Blush', 'Eyeliner'})",0.381,0.092,0.055,0.144356955,1.569097341,0.019948,1.061190184
"frozenset({'Foundation', 'Nail Polish'})",frozenset({'Brushes'}),0.381,0.092,0.055,0.144356955,1.569097341,0.019948,1.061190184
frozenset({'Concealer'}),"frozenset({'Eye shadow', 'Mascara', 'Blush', 'Foundation'})",0.092,0.381,0.055,0.597826087,1.569097341,0.019948,1.539135135
"frozenset({'Eye shadow', 'Blush', 'Lip Gloss'})","frozenset({'Concealer', 'Mascara'})",0.092,0.381,0.055,0.597826087,1.569097341,0.019948,1.539135135
"frozenset({'Brushes', 'Lip Gloss'})",frozenset({'Nail Polish'}),0.381,0.087,0.052,0.13648294,1.568769421,0.018853,1.057303951
"frozenset({'Blush', 'Eyeliner'})","frozenset({'Eye shadow', 'Concealer', 'Mascara'})",0.087,0.381,0.052,0.597701149,1.568769421,0.018853,1.538657143
"frozenset({'Mascara', 'Blush', 'Nail Polish'})",frozenset({'Eye shadow'}),0.238,0.142,0.053,0.222689076,1.568232927,0.019204,1.103805405
"frozenset({'Concealer', 'Bronzer'})","frozenset({'Eye shadow', 'Mascara'})",0.142,0.238,0.053,0.373239437,1.568232927,0.019204,1.215775281
"frozenset({'Brushes', 'Eyeliner'})",frozenset({'Concealer'}),0.363,0.09,0.051,0.140495868,1.561065197,0.01833,1.05875
"frozenset({'Mascara', 'Blush'})","frozenset({'Eye shadow', 'Concealer', 'Lip Gloss'})",0.09,0.363,0.051,0.566666667,1.561065197,0.01833,1.47
frozenset({'Bronzer'}),"frozenset({'Brushes', 'Lip liner'})",0.357,0.149,0.083,0.232492997,1.560355686,0.029807,1.108784672
"frozenset({'Brushes', 'Bronzer'})",frozenset({'Eyeliner'}),0.357,0.149,0.083,0.232492997,1.560355686,0.029807,1.108784672
"frozenset({'Eyeliner', 'Bronzer'})",frozenset({'Brushes'}),0.357,0.149,0.083,0.232492997,1.560355686,0.029807,1.108784672
"frozenset({'Concealer', 'Foundation'})","frozenset({'Nail Polish', 'Eyeliner'})",0.149,0.357,0.083,0.55704698,1.560355686,0.029807,1.451621212
"frozenset({'Mascara', 'Bronzer'})","frozenset({'Eye shadow', 'Nail Polish'})",0.149,0.357,0.083,0.55704698,1.560355686,0.029807,1.451621212
"frozenset({'Eye shadow', 'Nail Polish'})","frozenset({'Mascara', 'Foundation'})",0.149,0.357,0.083,0.55704698,1.560355686,0.029807,1.451621212
frozenset({'Nail Polish'}),"frozenset({'Concealer', 'Blush'})",0.457,0.073,0.052,0.113785558,1.558706274,0.018639,1.046022222
"frozenset({'Concealer', 'Mascara', 'Lip Gloss'})","frozenset({'Eye shadow', 'Bronzer'})",0.073,0.457,0.052,0.712328767,1.558706274,0.018639,1.887571429
frozenset({'Nail Polish'}),"frozenset({'Mascara', 'Foundation'})",0.363,0.175,0.099,0.272727273,1.558441558,0.035475,1.134375
